Placement,Name,Score,id
229,Fortnite,14:01.817,9fbc17d9de96f8f61e13874b5d25b5739f0c49bd9f128d3a
230,Frosting19,14:02.084,9fbe43d9da97fff44d44de1d5b22e271cb571feacb158e6e
231,Berkano,14:02.55,9fbc43d98d90f8f14c16dd4f5720e073cc561aef9b13df3f
232,also hi,14:02.733,9cea44d98b94fda21c47891f5a27e52398044eb89d17d86c
233,jvne :),14:03.55,9fbb1fdadec4fcf14a148a1f0a20ee23c5501db59a17893d
234,Stizz13,14:04.55,9ce944df8e9fa8ad1b10d94a0d74e77f985218e99c198a3c
235,bruhsound002,14:05.616,9cea4688dc9efba54e41db1d5f74e773ca061ebe9d438d38
236,Rozzy,14:06.234,9fbe14838b96fcf61941de435d72e575cc0d14ba9c16de6e
237,24jsung,14:07.433,9cbb42888ac7fca24e4a8a4c5a25b273cc0c1aedca188e3b
238,Lisir,14:08.333,9fbc468ad697aaa11e168a4f0a26b077990d4fee9f13dd3d
239,PizzaWarmer,14:11.867,9fbe13ddd695f8a01e4ade1d5e21e7239f574fbe9e12da3b
240,MOAB,14:12.333,9fbb128cdc91aba01942db1d0e20ee23cc5149edca17de69
241,mendoukusai,14:12.85,9fbc4683d796ffac1f17dc425677b324ce041db5cd198d30
242,Cell Crumb,14:13,9fbc1e888a91f8a21811da495a70e473c90c19ea9b148d6b
243,q_kilt,14:13.7,9fbc1edfd9c5fca14e458f4a5d20b576c4054cb59d178b31
244,bond2501,14:14.983,9cb842dad791fef41e16db1a0a75ef76cc501cb89f148a6e
245,DuskPlague,14:16.516,9cea43d98e96adac4b458e435675e070980114e99d15de3c
246,Cyrkill,14:17.1,9cea41ddd797aff010108b4b5626e77ec9564fbaca428d30
247,samgo,14:19.65,9fbb1f82d9c2aff64c428a4d5870e4749a5018b999198a69
248,ISukAtBloons,14:19.783,9cb8148bd99ff1ac1114881d0b7ab47ecc0d1eea9d158c6e
249,Linkin,14:20.833,9fbc12ded79ef9a71b17dd4e5b21b07ec9031bb59f438e3e
250,music_guru,14:21.567,9fbc44d88d90f1a21113861d5f7aee24c4574fbb98448a6c
251,Ibiza,14:21.8,9fbb1689dc94ffa61d16da4a0a72e67fcd0d49b89f16d03d
252,Z_llyn,14:24.167,9cb94683dd95faad4913dd490b75b472cc0d1cbfcd42dd6c
253,Ceramic Monkey,14:26.417,9cee158b8ac7fcf31a42d9180b70e474cc501fee9619893e
254,The99thPotato,14:26.833,9ce9418adfc3fcac4b108d1a5922e77eca0415b49b148938
255,uniquewine,14:27.033,9fbc1ede8e93aaad18168d430926b470cb0015b9cd11d13a
256,konoDIOda!,14:27.05,9cb816d9de90ffa64d16da4d0d25b422cc0d1be89a45d06c
257,Olakser,14:27.7,9cee158bdec3f8f3494adc495826b521c90615e99815da3b
258,MAVROS VILLOS,14:27.816,9fbc438c8c94fca11d448c4b0b25e22499511cea9710d86b
259,Thundervolt,14:29.35,9cb6428edd93afa24a428f1f5876e574cb5549ea9616dd39
260,Bozo,14:31.617,9cec458d8ec3aaa5184489185872e126ca0318bd9e19dd6b
261,kaixiangsg,14:32.8,9fbc1fdf8dc4f1f04a16db4c5e77e176990d48ba9a10d13f
262,Luzera,14:33.184,9fbd138fdac3faa31a11de485877b77e9e0c19bb9b16dc3e
263,PeachPanda3841,14:33.617,9fbd178d8e9eaba24d40dc4a5e22b023c40c4fea9f158a6b
264,Captain-Gunfire,14:34.25,9fbc1ed9d8c0fcf11c418f425e25e47f9d024cb89a14d139
265,Superburnur,14:34.433,9fbc1383dd91faa31e14884a5d73b273c80c1ceecc16dd3a
266,skrunkewunk,14:34.933,9fbb138b8dc7fba74b138d435871b273cf5248bfca17d93d
267,rfpermen,14:36.416,9fbd418bd990faa04c46dd4d0e76e675c40214bc9615db3f
268,spoony_qing,14:37.15,9fbc46dad8c0fcf0184bd9190e22b473ca0319bb9810d969
269,Wolfcolach,14:37.417,9cea418cdb94aaf14d16db1a0e7ae323cb5714e8cf11de6e
270,729,14:38.566,9fbd1e8edec7f9f74e16db185d74b0729f0c4cb5ca46db31
271,Snowiries,14:38.817,9fbf428bd894a8a41a47891f5e7ae074c55615b59f198d31
272,Mr. Teeny,14:39.583,9ce942dd8ec3f8a14c45864a0c22e77f9f0d1bba9e138e39
273,Snekey,14:40.667,9fbb14d8dc91afa31141dd4e0c75e222cb004eed9b11d831
274,-Kev2048-,14:42.433,9cee42dfdbc0aff74a10dc4c0a7bef77cd554ebecc128b6b
